[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.95, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
  81 0.14997025333761E-001 0.50772608636972E-003 0.83232941158713E-006 0.12158426532828E-005 0.18391813685621E+000 0.11092227783772E-004 0.32445139342262E-001 0.15149502979980E-003 0.16495029216189E-007 0.14700048801977E-008 0.65746752470551E-004 0.35469550857634E-001 0.12270821388093E-001 0.87239763681341E-002 0.19954053589103E-006 0.56264069349909E-003 0.29353751604863E-004 0.37868743119352E-003 0.43904073165107E-005 0.76815119403924E-003 0.46645807283870E-015 0.71743028451405E-007 0.72469075419292E+000 -.21297949067675E-038 0.77161776923557E+003 0.41909794878858E-001 -.18005936434519E+003 0.52553827797940E-001 0.10132500000000E+006 0.43167666962405E-003 0.27332468759537E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.77161776923557E+003 0.11954790335983E+003
  82 0.15246341641351E-001 0.51384392004627E-003 0.90271449428670E-006 0.13355018006962E-005 0.18302246246075E+000 0.11694723640373E-004 0.33051230194846E-001 0.15235444140647E-003 0.18385421471449E-007 0.16385678653164E-008 0.69667288139375E-004 0.35188419307480E-001 0.12551255701354E-001 0.89631766215106E-002 0.22119250865811E-006 0.57457949024624E-003 0.28860755586590E-004 0.38892005522968E-003 0.46840666227800E-005 0.78775981320872E-003 0.51688904344803E-015 0.73391439565716E-007 0.72468853833570E+000 -.22719383854164E-038 0.78070427043790E+003 0.41909794878858E-001 -.17873609372738E+003 0.52553827797940E-001 0.10132500000000E+006 0.42655521146025E-003 0.27326239475730E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.78070427043790E+003 0.12720720382100E+003
  83 0.15494485857323E-001 0.51997469547611E-003 0.97740954025990E-006 0.14652340377478E-005 0.18211853415696E+000 0.12323725972960E-004 0.33660332798761E-001 0.15315095012608E-003 0.20477226033708E-007 0.18247976082557E-008 0.73787287561869E-004 0.34905413035343E-001 0.12834379792247E-001 0.92056095471113E-002 0.24499885275638E-006 0.58652106764550E-003 0.28326101797489E-004 0.39927850844083E-003 0.49929606255421E-005 0.80738181110627E-003 0.57329900037713E-015 0.75056459244441E-007 0.72468720855992E+000 -.24117585974250E-038 0.78983115703879E+003 0.41909794878858E-001 -.17739751866101E+003 0.52553827797940E-001 0.10132500000000E+006 0.42152983299020E-003 0.27319996589609E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.78983115703879E+003 0.13525648238939E+003
  84 0.15741515340991E-001 0.52611864509120E-003 0.10565910112102E-005 0.16056985078143E-005 0.18120632330753E+000 0.12980869582668E-004 0.34272470990694E-001 0.15388923883771E-003 0.22791994198356E-007 0.20305234092189E-008 0.78116183794570E-004 0.34620496580672E-001 0.13120209311865E-001 0.94513018295935E-002 0.27116114927881E-006 0.59846021683399E-003 0.27753939077370E-004 0.40976310957089E-003 0.53178047214500E-005 0.82699741737457E-003 0.63643827901350E-015 0.76738249778676E-007 0.72468676554333E+000 -.25490932773702E-038 0.79899844495823E+003 0.41909794878858E-001 -.17604363883465E+003 0.52553827797940E-001 0.10132500000000E+006 0.41659799627477E-003 0.27313740157997E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.79899844495823E+003 0.14371698859666E+003
  85 0.15987482457712E-001 0.53227590765318E-003 0.11404416395301E-005 0.17575805000056E-005 0.18028580994964E+000 0.13667951404163E-004 0.34887661341548E-001 0.15457413310834E-003 0.25353751241300E-007 0.22577778306351E-008 0.82663757003219E-004 0.34333638517863E-001 0.13408756708029E-001 0.97002783129883E-002 0.29989860801415E-006 0.61039151730656E-003 0.27148639220044E-004 0.42037405647350E-003 0.56593416013125E-005 0.84658564586878E-003 0.70715438249140E-015 0.78436959316287E-007 0.72468721025106E+000 -.26837751679590E-038 0.80820604134207E+003 0.41909794878858E-001 -.17467449156967E+003 0.52553827797940E-001 0.10132500000000E+006 0.41175730682306E-003 0.27307470290760E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.80820604134207E+003 0.15261150993519E+003
  86 0.16232434672007E-001 0.53844652393181E-003 0.12291509699126E-005 0.19215914419171E-005 0.17935698383124E+000 0.14386938941447E-004 0.35505912667509E-001 0.15521056627077E-003 0.28189284983854E-007 0.25088198573387E-008 0.87440117529043E-004 0.34044811694675E-001 0.13700030903242E-001 0.99525617068973E-002 0.33144932247247E-006 0.62230937235292E-003 0.26514744135139E-004 0.43111141141352E-003 0.60183371461970E-005 0.86612425723501E-003 0.78640463461336E-015 0.80152720226470E-007 0.72468854388492E+000 -.28156470349103E-038 0.81745373676852E+003 0.41909794878858E-001 -.17329015536265E+003 0.52553827797940E-001 0.10132500000000E+006 0.40700550749321E-003 0.27301187154806E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.81745373676852E+003 0.16196438887671E+003
  87 0.16476416776022E-001 0.54463048688001E-003 0.13229167709601E-005 0.20984704863008E-005 0.17841983716228E+000 0.15139984947044E-004 0.36127231027370E-001 0.15580354776240E-003 0.31328492135230E-007 0.27861628476394E-008 0.92455728909137E-004 0.33753990909905E-001 0.13994039570187E-001 0.10208174553048E-001 0.36607186970042E-006 0.63420815309636E-003 0.25856903271857E-004 0.44197518244344E-003 0.63955786738852E-005 0.88558989841224E-003 0.87527125852443E-015 0.81885662785926E-007 0.72469076785337E+000 -.29445865760952E-038 0.82674127952894E+003 0.41909794878858E-001 -.17189074118048E+003 0.52553827797940E-001 0.10132500000000E+006 0.40234043184525E-003 0.27294890922458E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.82674127952894E+003 0.17180160821421E+003
  88 0.16719473984324E-001 0.55082781609180E-003 0.14219471285917E-005 0.22889875715391E-005 0.17747435331872E+000 0.15929446522442E-004 0.36751627263744E-001 0.15635813001027E-003 0.34804787609796E-007 0.30926076603355E-008 0.97721459180750E-004 0.33461149375225E-001 0.14290792682357E-001 0.10467142355303E-001 0.40404725855552E-006 0.64608238890942E-003 0.25179804916312E-004 0.45296545332294E-003 0.67918746510917E-005 0.90495831665139E-003 0.97497924764441E-015 0.83635936456179E-007 0.72469388379910E+000 -.30704998272870E-038 0.83606848765078E+003 0.41909794878858E-001 -.17047637769345E+003 0.52553827797940E-001 0.10132500000000E+006 0.39775994481392E-003 0.27288581695031E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.83606848765078E+003 0.18215092257340E+003
  89 0.16961653029515E-001 0.55703858357904E-003 0.15264621343724E-005 0.24939459999989E-005 0.17652050257133E+000 0.16757900104725E-004 0.37379119753945E-001 0.15687936826150E-003 0.38655548346561E-007 0.34312783676870E-008 0.10324860251080E-003 0.33166257391209E-001 0.14590303866593E-001 0.10729494854326E-001 0.44568085712368E-006 0.65792686153622E-003 0.24488111497584E-004 0.46408243348298E-003 0.72080514970040E-005 0.92420441452645E-003 0.10869164554509E-014 0.85403718296105E-007 0.72469789365607E+000 -.31932755864810E-038 0.84543528897905E+003 0.41909794878858E-001 -.16904720701768E+003 0.52553827797940E-001 0.10132500000000E+006 0.39326192506673E-003 0.27282259475934E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.84543528897905E+003 0.19304192375835E+003
  90 0.17202999462788E-001 0.56326284219750E-003 0.16366940252310E-005 0.27141821365056E-005 0.17555825273422E+000 0.17628143803442E-004 0.38009727338287E-001 0.15737227271843E-003 0.42922546959074E-007 0.38056565891853E-008 0.10904881267965E-003 0.32869285639165E-001 0.14892587070041E-001 0.10995263206053E-001 0.49130377938290E-006 0.66973651164017E-003 0.23786407387038E-004 0.47532633396515E-003 0.76449430509325E-005 0.94330200242523E-003 0.12126547883993E-014 0.87189193763386E-007 0.72470279964503E+000 -.33127349062290E-038 0.85484161459025E+003 0.41909794878858E-001 -.16760340298398E+003 0.52553827797940E-001 0.10132500000000E+006 0.38884431776392E-003 0.27275924242827E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.85484161459025E+003 0.20450592489435E+003
  91 0.17443552623636E-001 0.56950049100965E-003 0.17528858081563E-005 0.29505619130768E-005 0.17458759007101E+000 0.18543187747549E-004 0.38643455722278E-001 0.15784175863518E-003 0.47652359851322E-007 0.42196131309858E-008 0.11513395314460E-003 0.32570211599686E-001 0.15197649991996E-001 0.11264474239631E-001 0.54127356666674E-006 0.68150622797639E-003 0.23079157260229E-004 0.48669712083289E-003 0.81033730471689E-005 0.96222337489978E-003 0.13539721409379E-014 0.88992518335748E-007 0.72470860414507E+000 -.34286266172517E-038 0.86428719544378E+003 0.41909794878858E-001 -.16614520512661E+003 0.52553827797940E-001 0.10132500000000E+006 0.38450522443198E-003 0.27269576083861E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.86428719544378E+003 0.21657566997051E+003
  92 0.17683342735533E-001 0.57575119205939E-003 0.18752901774569E-005 0.32039775617537E-005 0.17360853291944E+000 0.19506246520224E-004 0.39280288903796E-001 0.15829260278110E-003 0.52896807088023E-007 0.46774420006825E-008 0.12151595997174E-003 0.32269023679081E-001 0.15505489785803E-001 0.11537146605460E-001 0.59597478121915E-006 0.69323073816644E-003 0.22370662132464E-004 0.49819435029300E-003 0.85841378855705E-005 0.98093907637231E-003 0.15128768873231E-014 0.90813792402887E-007 0.72471530950967E+000 -.35407068143949E-038 0.87377143486857E+003 0.41909794878858E-001 -.16467294201565E+003 0.52553827797940E-001 0.10132500000000E+006 0.38024294724637E-003 0.27263215281486E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.87377143486857E+003 0.22928505626380E+003
  93 0.17922394789688E-001 0.58201446337456E-003 0.20041715988582E-005 0.34753508024504E-005 0.17262111793274E+000 0.20520755857793E-004 0.39920198492228E-001 0.15872941235095E-003 0.58713557997813E-007 0.51839084533108E-008 0.12820686594740E-003 0.31965716906588E-001 0.15816097362603E-001 0.11813294503792E-001 0.65582086178035E-006 0.70490482914919E-003 0.21664998859963E-004 0.50981732404900E-003 0.90880009484580E-005 0.99941821850622E-003 0.16916393335343E-014 0.92653086985258E-007 0.72472291803918E+000 -.36488620862531E-038 0.88329354797032E+003 0.41909794878858E-001 -.16318701343762E+003 0.52553827797940E-001 0.10132500000000E+006 0.37605591085756E-003 0.27256842216951E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.88329354797032E+003 0.24266916673807E+003
  94 0.18160737870104E-001 0.58828991895865E-003 0.21398121266208E-005 0.37656445287276E-005 0.17162536233640E+000 0.21590418191186E-004 0.40563168271794E-001 0.15915660203627E-003 0.65166982249278E-007 0.57443177654772E-008 0.13521901068133E-003 0.31660281330594E-001 0.16129469254194E-001 0.12092938259757E-001 0.72125788501577E-006 0.71652382737423E-003 0.20965948562864E-004 0.52156552997376E-003 0.96157003792369E-005 0.10176292117948E-002 0.18928333557803E-014 0.94510514413941E-007 0.72473143224295E+000 -.37531533074485E-038 0.89285292705622E+003 0.41909794878858E-001 -.16168783630167E+003 0.52553827797940E-001 0.10132500000000E+006 0.37194249716511E-003 0.27250457125370E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.89285292705622E+003 0.25676467380512E+003
  95 0.18398411639782E-001 0.59457744059782E-003 0.22825171563420E-005 0.40758755630688E-005 0.17062123561110E+000 0.22719248100378E-004 0.41209212175003E-001 0.15957836622197E-003 0.72329128061444E-007 0.63645941185540E-008 0.14256523661853E-003 0.31352693401699E-001 0.16445616536681E-001 0.12376112502188E-001 0.79276878997953E-006 0.72808392872819E-003 0.20276941764197E-004 0.53343897658556E-003 0.10167955220178E-004 0.10355402388623E-002 0.21193855348123E-014 0.96386282005490E-007 0.72474085519911E+000 -.38537267938569E-038 0.90244940735052E+003 0.41909794878858E-001 -.16017580469195E+003 0.52553827797940E-001 0.10132500000000E+006 0.36790094216708E-003 0.27244059920304E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.90244940735052E+003 0.27161022701589E+003
  96 0.18635466505499E-001 0.60087718554432E-003 0.24326184540328E-005 0.44071224926364E-005 0.16960865654059E+000 0.23911597551381E-004 0.41858375641391E-001 0.15999864357595E-003 0.80280703111538E-007 0.70513586713695E-008 0.15025893501759E-003 0.31042915174281E-001 0.16764565782806E-001 0.12662867350522E-001 0.87087668866145E-006 0.73958220719868E-003 0.19601032378280E-004 0.54543822975974E-003 0.10745459641726E-004 0.10531192092769E-002 0.23746285788685E-014 0.98280698786251E-007 0.72475119078007E+000 -.39507143767384E-038 0.91208328470820E+003 0.41909794878858E-001 -.15865128840934E+003 0.52553827797940E-001 0.10132500000000E+006 0.36392934726707E-003 0.27237650185292E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.91208328470820E+003 0.28724655302839E+003
  97 0.18871962572001E-001 0.60718956109602E-003 0.25904766274179E-005 0.47605327849705E-005 0.16858749552847E+000 0.25172178242965E-004 0.42510733592273E-001 0.16042108436166E-003 0.89112147556438E-007 0.78120145806504E-008 0.15831405560427E-003 0.30730895115349E-001 0.17086358350947E-001 0.12953268130078E-001 0.95614810095845E-006 0.75101655331919E-003 0.18940885184355E-004 0.55756438550538E-003 0.11348873833006E-004 0.10703336058643E-002 0.26623624622878E-014 0.10019417249200E-006 0.72476244382402E+000 -.40442061379410E-038 0.92175528291628E+003 0.41909794878858E-001 -.15711463992203E+003 0.52553827797940E-001 0.10132500000000E+006 0.36002571002652E-003 0.27231227198894E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.92175528291628E+003 0.30371649309404E+003
  98 0.19107969803623E-001 0.61351523000311E-003 0.27564845066039E-005 0.51373323804779E-005 0.16755757196996E+000 0.26506092936808E-004 0.43166391593581E-001 0.16084902438769E-003 0.98924890137672E-007 0.86548467058481E-008 0.16674515395549E-003 0.30416567393641E-001 0.17411051225341E-001 0.13247396496605E-001 0.10491968606303E-005 0.76238566062770E-003 0.18298769133142E-004 0.56981909925059E-003 0.11978817108858E-004 0.10871504048916E-002 0.29869272036649E-014 0.10212721593066E-006 0.72477462034787E+000 -.41342476316489E-038 0.93146656822233E+003 0.41909794878858E-001 -.15556619441634E+003 0.52553827797940E-001 0.10132500000000E+006 0.35618793329757E-003 0.27224789928155E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.93146656822233E+003 0.32106513002914E+003
  99 0.19343567067179E-001 0.61985508489765E-003 0.29310699875677E-005 0.55388345784667E-005 0.16651865659860E+000 0.27918864522356E-004 0.43825483844245E-001 0.16128546096903E-003 0.10983273019546E-006 0.95891308816245E-008 0.17556740062493E-003 0.30099852686477E-001 0.17738716281563E-001 0.13545350162668E-001 0.11506879472921E-005 0.77368894814893E-003 0.17676562225102E-004 0.58220455373345E-003 0.12635857514453E-004 0.11035358980225E-002 0.33532867210760E-014 0.10408044415921E-006 0.72478772770097E+000 -.42208347662056E-038 0.94121871666588E+003 0.41909794878858E-001 -.15400627796916E+003 0.52553827797940E-001 0.10132500000000E+006 0.35241385185492E-003 0.27218337053288E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.94121871666588E+003 0.33933985244142E+003
 100 0.19578839818760E-001 0.62621018444496E-003 0.31146978744625E-005 0.59664469819861E-005 0.16547048022936E+000 0.29416458961590E-004 0.44488167167256E-001 0.16173302958611E-003 0.12196331867188E-006 0.10625250353995E-007 0.18479652792099E-003 0.29780660927366E-001 0.18069437522816E-001 0.13847240775806E-001 0.12613408556470E-005 0.78492641005233E-003 0.17075766875583E-004 0.59472334730269E-003 0.13320496188121E-004 0.11194554143260E-002 0.37671242103470E-014 0.10605455969831E-006 0.72480177461289E+000 -.43039250706190E-038 0.95101362239451E+003 0.41909794878858E-001 -.15243522599237E+003 0.52553827797940E-001 0.10132500000000E+006 0.34870127841284E-003 0.27211867031001E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.95101362239451E+003 0.35859030413681E+003
 101 0.19813878315389E-001 0.63258170141044E-003 0.33078719045697E-005 0.64216790904503E-005 0.16441274081512E+000 0.31005311451851E-004 0.45154616179787E-001 0.16219398366365E-003 0.13545981254438E-006 0.11774825683323E-007 0.19444877360441E-003 0.29458893525834E-001 0.18403308832166E-001 0.14153192237764E-001 0.13819330608237E-005 0.79609848511787E-003 0.16497529066391E-004 0.60737839807747E-003 0.14033151010366E-004 0.11348730873456E-002 0.42349531372450E-014 0.10805034090095E-006 0.72481677121955E+000 -.43834729619873E-038 0.96085342382798E+003 0.41909794878858E-001 -.15085339976781E+003 0.52553827797940E-001 0.10132500000000E+006 0.34504803787405E-003 0.27205378145394E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.96085342382798E+003 0.37886833853408E+003
 102 0.20048777021573E-001 0.63897090138669E-003 0.35111376528966E-005 0.69061522490444E-005 0.16334510558021E+000 0.32692361641851E-004 0.45825021639587E-001 0.16267017822766E-003 0.15048277366766E-006 0.13050863999829E-007 0.20454085418117E-003 0.29134444084283E-001 0.18740433263532E-001 0.14463340421831E-001 0.15133040090260E-005 0.80720597826702E-003 0.15942658745147E-004 0.62017290265374E-003 0.14774142021538E-004 0.11497517092659E-002 0.47642484130180E-014 0.11006863963251E-006 0.72483272912798E+000 -.44594736297671E-038 0.97074047702876E+003 0.41909794878858E-001 -.14926119626460E+003 0.52553827797940E-001 0.10132500000000E+006 0.34145198064942E-003 0.27198868527331E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.97074047702876E+003 0.40022804810522E+003
 103 0.20283634567033E-001 0.64537913540196E-003 0.37250860575945E-005 0.74216114940887E-005 0.16226721082076E+000 0.34485096175291E-004 0.46499590272185E-001 0.16316305605188E-003 0.16721233222854E-006 0.14467929083195E-007 0.21508995148147E-003 0.28807198411108E-001 0.19080923056434E-001 0.14777833575259E-001 0.16563595317610E-005 0.81825000303024E-003 0.15411652577010E-004 0.63311031841575E-003 0.15543677416459E-004 0.11640526202026E-002 0.53636011880644E-014 0.11211038347893E-006 0.72484966150576E+000 -.45319695458119E-038 0.98067735097820E+003 0.41909794878858E-001 -.14765905524130E+003 0.52553827797940E-001 0.10132500000000E+006 0.33791098673274E-003 0.27192336159316E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.98067735097820E+003 0.42272583865226E+003
 104 0.20518554125442E-001 0.65180784312236E-003 0.39503576281844E-005 0.79699395526356E-005 0.16117865980835E+000 0.36391599492042E-004 0.47178545770352E-001 0.16367363590240E-003 0.18585065901987E-006 0.16042335754032E-007 0.22611371206579E-003 0.28477033969163E-001 0.19424900236972E-001 0.15096833301443E-001 0.18120767566630E-005 0.82923193862761E-003 0.14904718716302E-004 0.64619436381383E-003 0.16341840097470E-004 0.11777356180303E-002 0.60429021583638E-014 0.11417658172930E-006 0.72486758320033E+000 -.46009596415998E-038 0.99066684005195E+003 0.41909794878858E-001 -.14604746443446E+003 0.52553827797940E-001 0.10132500000000E+006 0.33442296338455E-003 0.27185778869141E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.99066684005195E+003 0.44642055104293E+003
 105 0.20753644879805E-001 0.65825857288044E-003 0.41876481283080E-005 0.85531752111635E-005 0.16007901576203E+000 0.38420620671179E-004 0.47862132786718E-001 0.16420250459735E-003 0.20662486956688E-006 0.17792378629454E-007 0.23763029599382E-003 0.28143817618807E-001 0.19772498838408E-001 0.15420517171441E-001 0.19815101770814E-005 0.84015343277231E-003 0.14421801647028E-004 0.65942907531147E-003 0.17168577498051E-004 0.11907589184104E-002 0.68135620566566E-014 0.11626834151830E-006 0.72488651100370E+000 -.46657789588808E-038 0.10007119843274E+004 0.41909794878858E-001 -.14442701215847E+003 0.52553827797940E-001 0.10132500000000E+006 0.33098584030709E-003 0.27179194304665E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10007119843274E+004 0.47137377121235E+003
 106 0.20989023093934E-001 0.66473305643119E-003 0.44377150825975E-005 0.91735337381430E-005 0.15896779517246E+000 0.40581648532757E-004 0.48550620795393E-001 0.16474980772944E-003 0.22979034081036E-006 0.19738593800507E-007 0.24965842136128E-003 0.27807404719961E-001 0.20123866594992E-001 0.15749080590654E-001 0.21657982044661E-005 0.85101637683386E-003 0.13962609558422E-004 0.67281883892170E-003 0.18023689968992E-004 0.12030790596167E-002 0.76887740425865E-014 0.11838688082754E-006 0.72490646365474E+000 -.47270503786557E-038 0.10108162824908E+004 0.41909794878858E-001 -.14279897782482E+003 0.52553827797940E-001 0.10132500000000E+006 0.32759750241332E-003 0.27172579858455E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10108162824908E+004 0.49764974876142E+003
 107 0.21224809856353E-001 0.67123303744953E-003 0.47013802937583E-005 0.98334199491607E-005 0.15784447967945E+000 0.42884962455087E-004 0.49244295990826E-001 0.16531523655899E-003 0.25563413406573E-006 0.21904025796961E-007 0.26221721238847E-003 0.27467641045501E-001 0.20479161676489E-001 0.16082734902669E-001 0.23661674150615E-005 0.86182272836542E-003 0.13526649431779E-004 0.68636822486487E-003 0.18906806211472E-004 0.12146506344083E-002 0.86838124141672E-014 0.12053351305124E-006 0.72492746217359E+000 -.47837626514449E-038 0.10209832780379E+004 0.41909794878858E-001 -.14116446499984E+003 0.52553827797940E-001 0.10132500000000E+006 0.32425593256904E-003 0.27165932828058E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10209832780379E+004 0.52531580392165E+003
 108 0.21461127772906E-001 0.67776024352743E-003 0.49795319670119E-005 0.10535438662390E-004 0.15670853039506E+000 0.45341674791778E-004 0.49943452304148E-001 0.16589800687772E-003 0.28447862391043E-006 0.24314510537438E-007 0.27532596667233E-003 0.27124368643826E-001 0.20838547564522E-001 0.16421702808419E-001 0.25839352862172E-005 0.87257428152203E-003 0.13113260861074E-004 0.70008174320627E-003 0.19817352210877E-004 0.12254260059552E-002 0.98163777369213E-014 0.12270961932907E-006 0.72494952933972E+000 -.48358486737247E-038 0.10312166464522E+004 0.41909794878858E-001 -.13952382976700E+003 0.52553827797940E-001 0.10132500000000E+006 0.32095918030976E-003 0.27159250446867E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10312166464522E+004 0.55444178202322E+003
 109 0.21698101047755E-001 0.68431635669192E-003 0.52731297549286E-005 0.11282414128971E-004 0.15555938845593E+000 0.47963805172406E-004 0.50648390759906E-001 0.16649684701328E-003 0.31668583491186E-006 0.26999014538074E-007 0.28900404736417E-003 0.26777425841138E-001 0.21202192813282E-001 0.16766218841895E-001 0.28205149644328E-005 0.88327259572168E-003 0.12721641844422E-004 0.71396377533939E-003 0.20754530744690E-004 0.12353552440425E-002 0.11107016232863E-013 0.12491665122115E-006 0.72497268978355E+000 -.48833253006335E-038 0.10415201340274E+004 0.41909794878858E-001 -.13787748839167E+003 0.52553827797940E-001 0.10132500000000E+006 0.31770537922552E-003 0.27152529906958E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10415201340274E+004 0.58510007731512E+003
 110 0.21935858371050E-001 0.69090307752458E-003 0.55832140583261E-005 0.12077421120799E-004 0.15439646151425E+000 0.50764396543314E-004 0.51359427448308E-001 0.16710999251192E-003 0.35266273991905E-006 0.29990051489027E-007 0.30327092753200E-003 0.26426643341196E-001 0.21570275130066E-001 0.17116533942915E-001 0.30774230511336E-005 0.89391904614112E-003 0.12350868968271E-004 0.72801865971110E-003 0.21717311805494E-004 0.12443861775825E-002 0.12579636183663E-013 0.12715616005063E-006 0.72499697029775E+000 -.49262150658207E-038 0.10518976726855E+004 0.41909794878858E-001 -.13622590627102E+003 0.52553827797940E-001 0.10132500000000E+006 0.31449270846662E-003 0.27145768287056E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10518976726855E+004 0.61736602062993E+003
 111 0.22174535445411E-001 0.69752217809333E-003 0.59109164187708E-005 0.12923820342503E-004 0.15321911139750E+000 0.53757647815329E-004 0.52076900598944E-001 0.16773518027135E-003 0.39286736260737E-006 0.33324162117329E-007 0.31814622615057E-003 0.26071840726381E-001 0.21942985057922E-001 0.17472919840107E-001 0.33562882505250E-005 0.90451484852389E-003 0.11999917916467E-004 0.74225074984040E-003 0.22704422468682E-004 0.12524643841979E-002 0.14262131238357E-013 0.12942982477507E-006 0.72502240017750E+000 -.49644953458260E-038 0.10623534807379E+004 0.41909794878858E-001 -.13456959029870E+003 0.52553827797940E-001 0.10132500000000E+006 0.31131936281944E-003 0.27138962490648E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10623534807379E+004 0.65131830913990E+003
 112 0.22414274840889E-001 0.70417547878817E-003 0.62574676385791E-005 0.13825289618383E-004 0.15202665461770E+000 0.56959033009342E-004 0.52801169687459E-001 0.16836963519105E-003 0.43781535109708E-006 0.37042429177447E-007 0.33364957555542E-003 0.25712826877402E-001 0.22320525553412E-001 0.17835669685318E-001 0.36588578522640E-005 0.91506095675424E-003 0.11667686691824E-004 0.75666430044340E-003 0.23714325798074E-004 0.12595330565385E-002 0.16187115295419E-013 0.13173945580396E-006 0.72504901131758E+000 -.49980936222382E-038 0.10728920468733E+004 0.41909794878858E-001 -.13290910103083E+003 0.52553827797940E-001 0.10132500000000E+006 0.30818356070946E-003 0.27132109260939E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10728920468733E+004 0.68703911834846E+003
 113 0.22655224266445E-001 0.71086477840238E-003 0.66242041082671E-005 0.14785851971822E-004 0.15081837105049E+000 0.60385410103422E-004 0.53532609581201E-001 0.16901005129308E-003 0.48808703718307E-006 0.41191028778264E-007 0.34980034655830E-003 0.25349402884141E-001 0.22703108929936E-001 0.18205096251213E-001 0.39870018728701E-005 0.92555788681183E-003 0.11353018298514E-004 0.77126323525765E-003 0.24745191863461E-004 0.12655328513615E-002 0.18392790385419E-013 0.13408698345267E-006 0.72507683811005E+000 -.50269086607902E-038 0.10835180422425E+004 0.41909794878858E-001 -.13124507715431E+003 0.52553827797940E-001 0.10132500000000E+006 0.30508357220711E-003 0.27125205243083E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10835180422425E+004 0.72461394488230E+003
